0:00;384;272;;112
0:01;372;262;;110
0:02;360;255;;105
0:03;351;247;;104
0:04;341;233;;108
0:05;320;221;;99
0:06;316;217;;99
0:07;303;204;;99
0:08;288;193;;95
0:09;269;180;;89
0:10;250;166;;84
0:11;234;152;;82
0:12;142;142;;0
0:13;127;127;;0
0:14;114;114;;0
0:15;99;99;;0
0:16;92;92;;0
0:17;80;80;;0
0:18;70;70;;0
0:19;60;60;;0
0:20;50;50;;0
0:21;40;40;;0
0:22;30;30;;0
0:23;20;20;;0
0:24;10;10;;0
0:25;0;0;;0
